Row ID,Customer ID,Customer Name,Segment,Country,City,State,Sales
1306,ND-18370,Natalie DeCherney,Consumer,Myanmar,Chauk,Magway,8.74
1307,JD-16150,Justin Deggeller,Corporate,Myanmar,Myeik,Tanintharyi,2504.74
1308,AP-10720,Anne Pryor,Home Office,Myanmar,Pathein,Ayeyarwady,79.974
1309,AP-10720,Anne Pryor,Home Office,Myanmar,Magway City,Magway,58.408
1310,AS-10135,Adrian Shami,Home Office,Myanmar,Magway City,Magway,41.28
1311,JD-16150,Justin Deggeller,Corporate,Myanmar,Magway City,Magway,16.74
1312,AS-10135,Adrian Shami,Home Office,Myanmar,Magway City,Magway,13.36
1313,MK-18160,Mike Kennedy,Consumer,Myanmar,Thanlyin,Yangon,247.8
1314,MK-18160,Mike Kennedy,Consumer,Myanmar,Thanlyin,Yangon,4.812
1315,MH-17440,Mark Haberlin,Corporate,Myanmar,Magway City,Magway,34.248
1316,MH-17440,Mark Haberlin,Corporate,Myanmar,Magway City,Magway,3.52
1317,CV-12805,Cynthia Voltz,Corporate,Myanmar,Taungoo,Bago,207.846
1318,LC-16930,Linda Cazamias,Corporate,Myanmar,Myingyan,Mandalay,62.31
1319,LC-16930,Linda Cazamias,Corporate,Myanmar,Myingyan,Mandalay,20.32
1320,HW-14935,Helen Wasserman,Corporate,Myanmar,Yangon,Yangon,265.93
1321,TB-21595,Troy Blackwell,Consumer,Myanmar,Pyinoolwin,Mandalay,2.91
1322,OT-18730,Olvera Toch,Consumer,Myanmar,Kanbalu,Sagaing,180.96
1323,CV-12295,Christina VanderZanden,Consumer,Myanmar,Kanbalu,Sagaing,146.86
1324,CV-12295,Christina VanderZanden,Consumer,Myanmar,Kanbalu,Sagaing,36.56
1325,LH-16900,Lena Hernandez,Consumer,Myanmar,Labutta,Ayeyarwady,45
1326,LH-16900,Lena Hernandez,Consumer,Myanmar,Labutta,Ayeyarwady,21.8
1327,PJ-19015,Pauline Johnson,Consumer,Myanmar,Hlegu,Yangon,4.464
1328,PJ-19015,Pauline Johnson,Consumer,Myanmar,Chauk,Magway,89.95
1329,AR-10825,Anthony Rawles,Corporate,Myanmar,Taungoo,Bago,183.92
1330,AR-10825,Anthony Rawles,Corporate,Myanmar,Taungoo,Bago,163.764
1331,AR-10825,Anthony Rawles,Corporate,Myanmar,Magway City,Magway,13.36
1332,DW-13480,Dianna Wilson,Home Office,Myanmar,Kanbalu,Sagaing,14.78
1333,MW-18220,Mitch Webber,Consumer,Myanmar,Myeik,Tanintharyi,1349.91
1334,MW-18220,Mitch Webber,Consumer,Myanmar,Pyinoolwin,Mandalay,801.568
1335,MW-18220,Mitch Webber,Consumer,Myanmar,Pyinoolwin,Mandalay,631.782
1336,MW-18220,Mitch Webber,Consumer,Myanmar,Pyinoolwin,Mandalay,629.95
1337,MW-18220,Mitch Webber,Consumer,Myanmar,Pathein,Ayeyarwady,75.18
1338,MW-18220,Mitch Webber,Consumer,Myanmar,Magway City,Magway,30.98
1339,DB-13555,Dorothy Badders,Corporate,Myanmar,Thanlyin,Yangon,2.816
1340,TC-20980,Tamara Chand,Corporate,Myanmar,Chauk,Magway,61.4
1341,TC-20980,Tamara Chand,Corporate,Myanmar,Chauk,Magway,24.448
1342,HA-14905,Helen Abelman,Consumer,Myanmar,Pyay,Bago,393.25
1343,HJ-14875,Heather Jas,Home Office,Myanmar,Yangon,Yangon,163.88
1344,SV-20365,Seth Vernon,Consumer,Myanmar,Myeik,Tanintharyi,2888.127
1345,SV-20365,Seth Vernon,Consumer,Myanmar,Myeik,Tanintharyi,2254.41
1346,SV-20365,Seth Vernon,Consumer,Myanmar,Myeik,Tanintharyi,1299.66
1347,SV-20365,Seth Vernon,Consumer,Myanmar,Pyay,Bago,272.646
1348,SV-20365,Seth Vernon,Consumer,Myanmar,Taungoo,Bago,212.8
1349,SV-20365,Seth Vernon,Consumer,Myanmar,Pathein,Ayeyarwady,104.85
1350,SV-20365,Seth Vernon,Consumer,Myanmar,Pathein,Ayeyarwady,80.991
1351,SV-20365,Seth Vernon,Consumer,Myanmar,Pathein,Ayeyarwady,72.64
1352,SV-20365,Seth Vernon,Consumer,Myanmar,Magway City,Magway,59.97
1353,SV-20365,Seth Vernon,Consumer,Myanmar,Magway City,Magway,45.4
1354,SV-20365,Seth Vernon,Consumer,Myanmar,Magway City,Magway,38.52
1355,SV-20365,Seth Vernon,Consumer,Myanmar,Magway City,Magway,13.76
1356,SV-20365,Seth Vernon,Consumer,Myanmar,Magway City,Magway,11.784
1357,SV-20365,Seth Vernon,Consumer,Myanmar,Magway City,Magway,4.36
1358,MS-17770,Maxwell Schwartz,Consumer,Myanmar,Magway City,Magway,24.56
1359,PT-19090,Pete Takahito,Consumer,Myanmar,Thanlyin,Yangon,43.936
1360,RB-19465,Rick Bensley,Home Office,Myanmar,Magway City,Magway,24.55
1361,PT-19090,Pete Takahito,Consumer,Myanmar,Thanlyin,Yangon,6.672
1362,PT-19090,Pete Takahito,Consumer,Myanmar,Thanlyin,Yangon,4.768
1363,PT-19090,Pete Takahito,Consumer,Myanmar,Thanlyin,Yangon,4.448
1364,KH-16330,Katharine Harms,Corporate,Myanmar,Pyinoolwin,Mandalay,833.94
1365,KH-16330,Katharine Harms,Corporate,Myanmar,Magway City,Magway,34.74
1366,KH-16330,Katharine Harms,Corporate,Myanmar,Magway City,Magway,25.92
1367,KH-16330,Katharine Harms,Corporate,Myanmar,Magway City,Magway,12.96
1368,KB-16405,Katrina Bavinger,Home Office,Myanmar,Pyay,Bago,13.98
1369,KB-16405,Katrina Bavinger,Home Office,Myanmar,Yangon,Yangon,22.14
1370,BM-11650,Brian Moss,Corporate,Myanmar,Taungoo,Bago,186.048
1371,SS-20875,Sung Shariari,Consumer,Myanmar,Hlegu,Yangon,290.352
1372,SS-20875,Sung Shariari,Consumer,Myanmar,Hlegu,Yangon,62.88
1373,SS-20875,Sung Shariari,Consumer,Myanmar,Hlegu,Yangon,17.44
1374,BM-11650,Brian Moss,Corporate,Myanmar,Magway City,Magway,60.45
1375,SS-20875,Sung Shariari,Consumer,Myanmar,Hlegu,Yangon,7.23
1376,KB-16405,Katrina Bavinger,Home Office,Myanmar,Yangon,Yangon,119.04
1377,DL-12865,Dan Lawera,Consumer,Myanmar,Magway City,Magway,19.65
1378,BM-11650,Brian Moss,Corporate,Myanmar,Magway City,Magway,11.52
1379,BF-10975,Barbara Fisher,Corporate,Myanmar,Pyinoolwin,Mandalay,314.55
1380,SJ-20500,Shirley Monywa,Consumer,Myanmar,Pathein,Ayeyarwady,128.4
1381,BF-10975,Barbara Fisher,Corporate,Myanmar,Pyinoolwin,Mandalay,9.08
1382,BF-10975,Barbara Fisher,Corporate,Myanmar,Pyinoolwin,Mandalay,4.91
1383,CD-11920,Carlos Daly,Consumer,Myanmar,Dawei,Tanintharyi,1259.97
1384,KH-16330,Katharine Harms,Corporate,Myanmar,Pyinoolwin,Mandalay,569.99
1385,CD-11920,Carlos Daly,Consumer,Myanmar,Taungoo,Bago,183.968
1386,CD-11920,Carlos Daly,Consumer,Myanmar,Magway City,Magway,68.97
1387,KH-16330,Katharine Harms,Corporate,Myanmar,Magway City,Magway,50.97
1388,CD-11920,Carlos Daly,Consumer,Myanmar,Magway City,Magway,46.76
1389,HG-15025,Hunter Glantz,Consumer,Myanmar,Kawthoung,Tanintharyi,22
1390,KH-16330,Katharine Harms,Corporate,Myanmar,Magway City,Magway,2.97
1391,SM-20950,Suzanne McNair,Corporate,Myanmar,Taungoo,Bago,192.186
1392,KH-16510,Keith Herrera,Consumer,Myanmar,Yangon,Yangon,31.05
1393,AB-10105,Adrian Barton,Consumer,Myanmar,Mandalay City,Mandalay,3.69
1394,EM-14200,Evan Minnotte,Home Office,Myanmar,Hlegu,Yangon,11.696
1395,DK-13150,David Kendrick,Corporate,Myanmar,Pyay,Bago,279.9
1396,DK-13150,David Kendrick,Corporate,Myanmar,Magway City,Magway,50.352
1397,DK-13150,David Kendrick,Corporate,Myanmar,Magway City,Magway,34.02
1398,DK-13225,Dean Katz,Corporate,Myanmar,Chauk,Magway,6.984
1399,DK-13225,Dean Katz,Corporate,Myanmar,Chauk,Magway,6.48
1400,MH-18115,Mick Hernandez,Home Office,Myanmar,Monywa,Sagaing,619.95
1401,MH-18115,Mick Hernandez,Home Office,Myanmar,Monywa,Sagaing,350.973
1402,DS-13030,Darrin Sayre,Home Office,Myanmar,Pyay,Bago,18.72
1403,MH-18115,Mick Hernandez,Home Office,Myanmar,Monywa,Sagaing,164.99
1404,DS-13030,Darrin Sayre,Home Office,Myanmar,Yangon,Yangon,27.936
1405,MH-18115,Mick Hernandez,Home Office,Myanmar,Monywa,Sagaing,89.52
1406,DS-13030,Darrin Sayre,Home Office,Myanmar,Yangon,Yangon,84.98
1407,DS-13030,Darrin Sayre,Home Office,Myanmar,Yangon,Yangon,99.696
1408,DS-13030,Darrin Sayre,Home Office,Myanmar,Yangon,Yangon,179.97
1409,DS-13030,Darrin Sayre,Home Office,Myanmar,Yangon,Yangon,242.94
1410,MH-18115,Mick Hernandez,Home Office,Myanmar,Monywa,Sagaing,14.4
1411,EA-14035,Erin Ashbrook,Corporate,Myanmar,Taungoo,Bago,135.8
1412,LC-16960,Lindsay Castell,Home Office,Myanmar,Kawhmu,Yangon,432.456
1413,LC-16960,Lindsay Castell,Home Office,Myanmar,Kawhmu,Yangon,34.86
1414,LC-16960,Lindsay Castell,Home Office,Myanmar,Kawhmu,Yangon,3.762
1415,PS-18970,Paul Stevenson,Home Office,Myanmar,Pyay,Bago,13.02
1416,RW-19690,Robert Waldorf,Consumer,Myanmar,Kyaukse,Mandalay,277.4
1417,PS-18970,Paul Stevenson,Home Office,Myanmar,Yangon,Yangon,22.14
1418,PS-18970,Paul Stevenson,Home Office,Myanmar,Yangon,Yangon,30.576
1419,PS-18970,Paul Stevenson,Home Office,Myanmar,Yangon,Yangon,359.32
1420,RW-19690,Robert Waldorf,Consumer,Myanmar,Kyaukse,Mandalay,5.78
1421,DN-13690,Duane Noonan,Consumer,Myanmar,Pyay,Bago,8.32
1422,JW-15955,Joni Wasserman,Consumer,Myanmar,Pyay,Bago,11.54
1423,JW-15955,Joni Wasserman,Consumer,Myanmar,Yangon,Yangon,162.6
1424,ME-18010,Michelle Ellison,Corporate,Myanmar,Yangon,Yangon,26.976
1425,JG-15160,James Galang,Consumer,Myanmar,Chauk,Magway,1214.85
1426,TB-21280,Toby Braunhardt,Consumer,Myanmar,Pyinoolwin,Mandalay,617.97
1427,TB-21280,Toby Braunhardt,Consumer,Myanmar,Magway City,Magway,59.7
1428,TB-21280,Toby Braunhardt,Consumer,Myanmar,Magway City,Magway,19.65
1429,AS-10090,Adam Shillingsburg,Consumer,Myanmar,Pyay,Bago,353.568
1430,AS-10090,Adam Shillingsburg,Consumer,Myanmar,Taungoo,Bago,186.144
1431,AS-10090,Adam Shillingsburg,Consumer,Myanmar,Magway City,Magway,36.56
1432,CS-11860,Cari Schnelling,Consumer,Myanmar,Magway City,Magway,17.48
1433,RP-19270,Rachel Payne,Corporate,Myanmar,Yangon,Yangon,33.44
1434,PK-19075,Pete Kriz,Consumer,Myanmar,Magway City,Magway,4305.552
1435,CM-11815,Candace McMahon,Corporate,Myanmar,Yangon,Yangon,33.18
1436,GT-14710,Greg Tran,Consumer,Myanmar,Kawthoung,Tanintharyi,37.24
1437,GT-14710,Greg Tran,Consumer,Myanmar,Kawthoung,Tanintharyi,35
1438,GT-14710,Greg Tran,Consumer,Myanmar,Kawthoung,Tanintharyi,15.28
1439,PK-19075,Pete Kriz,Consumer,Myanmar,Magway City,Magway,32.088
1440,CM-11815,Candace McMahon,Corporate,Myanmar,Yangon,Yangon,388.704
1441,CM-11815,Candace McMahon,Corporate,Myanmar,Yangon,Yangon,572.58
1442,SL-20155,Sara Luxemburg,Home Office,Myanmar,Magway City,Magway,66.03
1443,CS-12130,Chad Sievert,Consumer,Myanmar,Yangon,Yangon,199.74
1444,DL-12865,Dan Lawera,Consumer,Myanmar,Hlegu,Yangon,12.294
1445,ML-18265,Muhammed Lee,Consumer,Myanmar,Yangon,Yangon,71.98
1446,ML-18265,Muhammed Lee,Consumer,Myanmar,Yangon,Yangon,79.98
1447,RH-19495,Rick Hansen,Consumer,Myanmar,Myeik,Tanintharyi,20.16
1448,MY-18295,Muhammed Yedwab,Corporate,Myanmar,Pathein,Ayeyarwady,7.92
1449,MD-17860,Michael Dominguez,Corporate,Myanmar,Mandalay City,Mandalay,909.12
1450,PH-18790,Patricia Hirasaki,Home Office,Myanmar,Taikkyi,Yangon,683.952
1451,PH-18790,Patricia Hirasaki,Home Office,Myanmar,Taikkyi,Yangon,45.696
1452,DL-13330,Denise Leinenbach,Consumer,Myanmar,Yamethin,Mandalay,393.54
1453,DL-13330,Denise Leinenbach,Consumer,Myanmar,Yamethin,Mandalay,83.9
1454,DL-13330,Denise Leinenbach,Consumer,Myanmar,Yamethin,Mandalay,19.75
1455,DL-13330,Denise Leinenbach,Consumer,Myanmar,Yamethin,Mandalay,10.92
1456,JK-16120,Julie Kriz,Home Office,Myanmar,Pathein,Ayeyarwady,113.568
1457,MV-18190,Mike Vittorini,Consumer,Myanmar,Magway City,Magway,12.96
1458,SW-20275,Scott Williamson,Consumer,Myanmar,Magway City,Magway,27.42
1459,JC-15775,John Castell,Consumer,Myanmar,Pathein,Ayeyarwady,17.28
1460,JS-15880,John Stevenson,Consumer,Myanmar,Yangon,Yangon,99.6
1461,JS-15880,John Stevenson,Consumer,Myanmar,Yangon,Yangon,1618.37
1462,LP-17095,Liz Preis,Consumer,Myanmar,Kyaukse,Mandalay,375.34
1463,MC-17275,Marc Crier,Consumer,Myanmar,Pyay,Bago,12.96
1464,AJ-10795,Anthony Johnson,Corporate,Myanmar,Yangon,Yangon,109.9
1465,TB-21280,Toby Braunhardt,Consumer,Myanmar,Magway City,Magway,26.336
1466,MC-17275,Marc Crier,Consumer,Myanmar,Yangon,Yangon,167.888
1467,DV-13465,Dianna Vittorini,Consumer,Myanmar,Dawei,Tanintharyi,501.81
1468,DV-13465,Dianna Vittorini,Consumer,Myanmar,Dawei,Tanintharyi,161.94
1469,SW-20455,Shaun Weien,Consumer,Myanmar,Chauk,Magway,1217.568
1470,RB-19465,Rick Bensley,Home Office,Myanmar,Kanbalu,Sagaing,487.96
1471,DC-12850,Dan Campbell,Consumer,Myanmar,Hlegu,Yangon,37.608
1472,EM-14065,Erin Mull,Consumer,Myanmar,Taungoo,Bago,159.98
1473,EM-14065,Erin Mull,Consumer,Myanmar,Magway City,Magway,5.96
1474,FH-14365,Fred Hopkins,Corporate,Myanmar,Magway City,Magway,29.97
1475,DP-13105,Dave Poirier,Corporate,Myanmar,Magway City,Magway,50.112
1476,RB-19705,Roger Barcio,Home Office,Myanmar,Magway City,Magway,16.52
1477,DG-13300,Deirdre Greer,Corporate,Myanmar,Pyay,Bago,19.44
1478,AS-10090,Adam Shillingsburg,Consumer,Myanmar,Pyinoolwin,Mandalay,579.528
1479,AS-10090,Adam Shillingsburg,Consumer,Myanmar,Pathein,Ayeyarwady,97.44
1480,AS-10090,Adam Shillingsburg,Consumer,Myanmar,Magway City,Magway,13.04
1481,AS-10090,Adam Shillingsburg,Consumer,Myanmar,Magway City,Magway,3.984
1482,SZ-20035,Sam Zeldin,Home Office,Myanmar,Taungoo,Bago,128.34
1483,AC-10660,Anna Chung,Consumer,Myanmar,Yamethin,Mandalay,35.88
1484,LC-17140,Logan Currie,Consumer,Myanmar,Dawei,Tanintharyi,1071
1485,CA-12265,Christina Anderson,Consumer,Myanmar,Ngwesaung,Ayeyarwady,391.98
1486,SC-20440,Shaun Chance,Corporate,Myanmar,Magway City,Magway,40.176
1487,LC-17140,Logan Currie,Consumer,Myanmar,Magway City,Magway,12.07
1488,MS-17530,MaryBeth Skach,Consumer,Myanmar,Pyay,Bago,6.68
1489,MS-17530,MaryBeth Skach,Consumer,Myanmar,Pyay,Bago,8.34
1490,MS-17530,MaryBeth Skach,Consumer,Myanmar,Yangon,Yangon,101.94
1491,PM-19135,Peter McVee,Home Office,Myanmar,Kanbalu,Sagaing,31.4
1492,TA-21385,Tom Ashbrook,Home Office,Myanmar,Magway City,Magway,11199.968
1493,TA-21385,Tom Ashbrook,Home Office,Myanmar,Myeik,Tanintharyi,2399.6
1494,TA-21385,Tom Ashbrook,Home Office,Myanmar,Magway City,Magway,63.9
1495,TA-21385,Tom Ashbrook,Home Office,Myanmar,Magway City,Magway,52.99
1496,CA-12055,Cathy Armstrong,Home Office,Myanmar,Taungoo,Bago,134.272
1497,RD-19585,Rob Dowd,Consumer,Myanmar,Kanbalu,Sagaing,49.44
1498,TB-21355,Todd Boyes,Corporate,Myanmar,Magway City,Magway,39.88
1499,TB-21355,Todd Boyes,Corporate,Myanmar,Magway City,Magway,20.82
1500,TB-21355,Todd Boyes,Corporate,Myanmar,Magway City,Magway,12.192
1501,TW-21025,Tamara Willingham,Home Office,Myanmar,Pyay,Bago,296.712
1502,BT-11530,Bradley Talbott,Home Office,Myanmar,Pyay,Bago,216.4
1503,ED-13885,Emily Ducich,Home Office,Myanmar,Pyay,Bago,11.56
1504,ED-13885,Emily Ducich,Home Office,Myanmar,Yangon,Yangon,55.36
1505,LC-16885,Lena Creighton,Consumer,Myanmar,Magway City,Magway,25.584
1506,TP-21130,Theone Pippenger,Consumer,Myanmar,Kanbalu,Sagaing,1586.69
1507,TP-21130,Theone Pippenger,Consumer,Myanmar,Kanbalu,Sagaing,411.8
1508,TP-21130,Theone Pippenger,Consumer,Myanmar,Kanbalu,Sagaing,199.95
1509,TP-21130,Theone Pippenger,Consumer,Myanmar,Kanbalu,Sagaing,84.99
1510,CM-12190,Charlotte Melton,Consumer,Myanmar,Myeik,Tanintharyi,607.52
1511,CM-12190,Charlotte Melton,Consumer,Myanmar,Myeik,Tanintharyi,31.16
1512,CS-12250,Chris Selesnick,Corporate,Myanmar,Pyay,Bago,6.48
1513,CS-12250,Chris Selesnick,Corporate,Myanmar,Pyay,Bago,19.68
1514,MC-17605,Matt Connell,Corporate,Myanmar,Kanbalu,Sagaing,210.98
1515,CS-12250,Chris Selesnick,Corporate,Myanmar,Yangon,Yangon,25.92
1516,CS-12250,Chris Selesnick,Corporate,Myanmar,Yangon,Yangon,86.352
1517,LC-16960,Lindsay Castell,Home Office,Myanmar,Magway City,Magway,26.88
1518,LC-16960,Lindsay Castell,Home Office,Myanmar,Magway City,Magway,10.896
1519,AC-10615,Ann Chong,Corporate,Myanmar,Pyay,Bago,8.4
1520,AC-10615,Ann Chong,Corporate,Myanmar,Yangon,Yangon,71.96
1521,MZ-17515,Mary Zewe,Corporate,Myanmar,Pyay,Bago,347.58
1522,RB-19360,Raymond Buch,Consumer,Myanmar,Yangon,Yangon,20.04
1523,RB-19360,Raymond Buch,Consumer,Myanmar,Yangon,Yangon,32.48
1524,SJ-20125,Sanjit Jacobs,Home Office,Myanmar,Yangon,Yangon,34.76
1525,EC-14050,Erin Creighton,Consumer,Myanmar,Magway City,Magway,25.68
1526,RB-19360,Raymond Buch,Consumer,Myanmar,Bago,Yangon,13999.96
1527,SC-20305,Sean Christensen,Consumer,Myanmar,Yamethin,Mandalay,155.34
1528,SK-19990,Sally Knutson,Consumer,Myanmar,Taungoo,Bago,122.71
1529,SK-19990,Sally Knutson,Consumer,Myanmar,Taungoo,Bago,121.94
1530,TD-20995,Tamara Dahlen,Consumer,Myanmar,Magway City,Magway,54.9
1531,GT-14710,Greg Tran,Consumer,Myanmar,Taungoo,Bago,208.16
1532,GT-14710,Greg Tran,Consumer,Myanmar,Magway City,Magway,17.96
1533,GT-14710,Greg Tran,Consumer,Myanmar,Magway City,Magway,5.04
1534,NM-18445,Nathan Mautz,Home Office,Myanmar,Kanbalu,Sagaing,850.5
1535,NM-18445,Nathan Mautz,Home Office,Myanmar,Kanbalu,Sagaing,75.33
1536,MG-17695,Maureen Gnade,Consumer,Myanmar,Aunglan,Magway,835.17
1537,IM-15070,Irene Maddox,Consumer,Myanmar,Pyay,Bago,324.9
1538,IM-15070,Irene Maddox,Consumer,Myanmar,Taungoo,Bago,146.73
1539,IM-15070,Irene Maddox,Consumer,Myanmar,Taungoo,Bago,122.12
1540,SM-20005,Sally Matthias,Consumer,Myanmar,Magway City,Magway,25.83
1541,IM-15070,Irene Maddox,Consumer,Myanmar,Magway City,Magway,18.45
1542,IM-15070,Irene Maddox,Consumer,Myanmar,Magway City,Magway,3.96
1543,AG-10270,Alejandro Grove,Consumer,Myanmar,Pathein,Ayeyarwady,99.98
1544,TH-21550,Tracy Hopkins,Home Office,Myanmar,Taungoo,Bago,128.82
1545,TH-21550,Tracy Hopkins,Home Office,Myanmar,Magway City,Magway,68.94
1546,MS-17830,Melanie Seite,Consumer,Myanmar,Chauk,Magway,10.512
1547,JB-15400,Jennifer Braxton,Corporate,Myanmar,Kawhmu,Yangon,265.475
1548,JB-15400,Jennifer Braxton,Corporate,Myanmar,Kawhmu,Yangon,35.216
1549,JB-15400,Jennifer Braxton,Corporate,Myanmar,Kawhmu,Yangon,23.696
1550,LR-17035,Lisa Ryan,Corporate,Myanmar,Chauk,Magway,41.4
1551,NM-18445,Nathan Mautz,Home Office,Myanmar,Magway City,Magway,13.92
1552,CP-12340,Christine Phan,Corporate,Myanmar,Magway City,Magway,13.128
1553,RH-19495,Rick Hansen,Consumer,Myanmar,Magway City,Magway,45.92
1554,RH-19495,Rick Hansen,Consumer,Myanmar,Magway City,Magway,25.92
1555,JP-15460,Jennifer Patt,Corporate,Myanmar,Dawei,Tanintharyi,1040.8
1556,MS-17770,Maxwell Schwartz,Consumer,Myanmar,Pyay,Bago,15.88
1557,MS-17770,Maxwell Schwartz,Consumer,Myanmar,Yangon,Yangon,34.68
1558,MS-17770,Maxwell Schwartz,Consumer,Myanmar,Yangon,Yangon,43.1
1559,MS-17770,Maxwell Schwartz,Consumer,Myanmar,Yangon,Yangon,135.9
1560,JP-15460,Jennifer Patt,Corporate,Myanmar,Magway City,Magway,29.34
1561,JP-15460,Jennifer Patt,Corporate,Myanmar,Magway City,Magway,21.3
1562,MS-17770,Maxwell Schwartz,Consumer,Myanmar,Yangon,Yangon,532.704
1563,MS-17770,Maxwell Schwartz,Consumer,Myanmar,Yangon,Yangon,837.6
1564,SC-20095,Sanjit Chand,Consumer,Myanmar,Dawei,Tanintharyi,9449.95
1565,SC-20095,Sanjit Chand,Consumer,Myanmar,Dawei,Tanintharyi,404.9
1566,SC-20095,Sanjit Chand,Consumer,Myanmar,Dawei,Tanintharyi,32.4
1567,SC-20095,Sanjit Chand,Consumer,Myanmar,Dawei,Tanintharyi,12.94
1568,ST-20530,Shui Tom,Consumer,Myanmar,Taungoo,Bago,139.44
1569,TT-21220,Thomas Thornton,Consumer,Myanmar,Labutta,Ayeyarwady,34.5
1570,JP-16135,Julie Prescott,Home Office,Myanmar,Magway City,Magway,18.464
1571,TH-21115,Thea Hudgings,Corporate,Myanmar,Pathein,Ayeyarwady,11.12
1572,TT-21220,Thomas Thornton,Consumer,Myanmar,Labutta,Ayeyarwady,9.84
1573,DP-13105,Dave Poirier,Corporate,Myanmar,Pyay,Bago,13.216
1574,CM-11815,Candace McMahon,Corporate,Myanmar,Pyay,Bago,13.68
1575,DP-13105,Dave Poirier,Corporate,Myanmar,Yangon,Yangon,184.752
1576,CR-12580,Clay Rozendal,Home Office,Myanmar,Magway City,Magway,10.528
1577,DW-13540,Don Weiss,Consumer,Myanmar,Pyay,Bago,6.88
1578,DW-13540,Don Weiss,Consumer,Myanmar,Yangon,Yangon,31.44
1579,BE-11410,Bobby Elias,Consumer,Myanmar,Hlegu,Yangon,251.64
1580,DW-13540,Don Weiss,Consumer,Myanmar,Yangon,Yangon,119.96
1581,AG-10495,Andrew Gjertsen,Corporate,Myanmar,Pyay,Bago,3.592
1582,RA-19285,Ralph Arnett,Consumer,Myanmar,Taikkyi,Yangon,55.944
1583,RA-19285,Ralph Arnett,Consumer,Myanmar,Taikkyi,Yangon,11.824
1584,RA-19285,Ralph Arnett,Consumer,Myanmar,Taikkyi,Yangon,10.688
1585,SR-20740,Steven Roelle,Home Office,Myanmar,Pyay,Bago,379.4
1586,AB-10255,Alejandro Ballentine,Home Office,Myanmar,Pyay,Bago,17.05
1587,JC-16105,Julie Creighton,Corporate,Myanmar,Chauk,Magway,69.08
1588,JR-15700,Jocasta Rupert,Consumer,Myanmar,Thanlyin,Yangon,863.88
1589,JC-16105,Julie Creighton,Corporate,Myanmar,Chauk,Magway,35.88
1590,JC-16105,Julie Creighton,Corporate,Myanmar,Chauk,Magway,26.4
1591,JC-16105,Julie Creighton,Corporate,Myanmar,Chauk,Magway,11.56
1592,BT-11440,Bobby Trafton,Consumer,Myanmar,Kanbalu,Sagaing,14.67
1593,PW-19240,Pierre Wener,Consumer,Myanmar,Ngwesaung,Ayeyarwady,307.98
1594,PW-19240,Pierre Wener,Consumer,Myanmar,Ngwesaung,Ayeyarwady,44.1
1595,PW-19240,Pierre Wener,Consumer,Myanmar,Ngwesaung,Ayeyarwady,38.88
1596,PW-19240,Pierre Wener,Consumer,Myanmar,Ngwesaung,Ayeyarwady,16.56
1597,PW-19240,Pierre Wener,Consumer,Myanmar,Ngwesaung,Ayeyarwady,13.12
1598,SF-20200,Sarah Foster,Consumer,Myanmar,Myingyan,Mandalay,207.24
1599,TH-21235,Tiffany House,Corporate,Myanmar,Magway City,Magway,56.52
1600,TH-21235,Tiffany House,Corporate,Myanmar,Magway City,Magway,53.316
1601,CC-12670,Craig Carreira,Consumer,Myanmar,Kawhmu,Yangon,424.272
1602,CC-12670,Craig Carreira,Consumer,Myanmar,Kawhmu,Yangon,83.92
1603,CC-12670,Craig Carreira,Consumer,Myanmar,Kawhmu,Yangon,64.784
1604,CC-12670,Craig Carreira,Consumer,Myanmar,Kawhmu,Yangon,45.528
1605,CC-12670,Craig Carreira,Consumer,Myanmar,Kawhmu,Yangon,1.344
1606,EH-13765,Edward Hooks,Corporate,Myanmar,Pyay,Bago,4.2
1607,EH-13765,Edward Hooks,Corporate,Myanmar,Pyay,Bago,8.82
1608,EH-13765,Edward Hooks,Corporate,Myanmar,Yangon,Yangon,37.94
1609,EH-13765,Edward Hooks,Corporate,Myanmar,Yangon,Yangon,47.9
1610,EH-13765,Edward Hooks,Corporate,Myanmar,Yangon,Yangon,61.96
1611,EH-13765,Edward Hooks,Corporate,Myanmar,Yangon,Yangon,227.28
1612,EH-13765,Edward Hooks,Corporate,Myanmar,Yangon,Yangon,1117.92
1613,CD-11920,Carlos Daly,Consumer,Myanmar,Magway City,Magway,24.9
1614,VG-21805,Vivek Grady,Corporate,Myanmar,Myingyan,Mandalay,22.48
1615,HR-14830,Harold Ryan,Corporate,Myanmar,Pyay,Bago,469.99
1616,MV-17485,Mark Van Huff,Consumer,Myanmar,Pyay,Bago,271.764
1617,BM-11650,Brian Moss,Corporate,Myanmar,Pyay,Bago,221.92
1618,HR-14830,Harold Ryan,Corporate,Myanmar,Taungoo,Bago,207.846
1619,HR-14830,Harold Ryan,Corporate,Myanmar,Magway City,Magway,47.01
1620,BM-11650,Brian Moss,Corporate,Myanmar,Magway City,Magway,26
1621,DB-13270,Deborah Brumfield,Home Office,Myanmar,Magway City,Magway,25.99
1622,CP-12340,Christine Phan,Corporate,Myanmar,Thanlyin,Yangon,113.568
1623,HL-15040,Hunter Lopez,Consumer,Myanmar,Myingyan,Mandalay,440.91
1624,GA-14515,George Ashbrook,Consumer,Myanmar,Pyay,Bago,276.69
1625,GA-14515,George Ashbrook,Consumer,Myanmar,Taungoo,Bago,172.764
1626,DB-12970,Darren Budd,Corporate,Myanmar,Pyay,Bago,253.764
